# DTStamp_FHdata_calc_t_look (time_lookahead_length) 2023-10-05 03:12:26 976880812 
# rtime[1], u[2], u_next[3], accn_csv_t[4], curr_accn_t[5], max_jerk[6], curr_frate[7], profile[8], t_look[9] eps[10] rho[11] min_tang_accn[12] max_tang_accn[13] 
    0.035000  0.001410055  0.000040287 30.001177436  4.942300515 200.000000000  0.131094557   0     0.086705  0.000000086199519    79.000000   -30.001177    30.001177 
    0.036000  0.001450342  0.000040287 30.001245682  5.097860879 200.000000000  0.136192418   0     0.088918  0.000000086203007    79.000000   -30.001246    30.001246 
    0.037000  0.001490630  0.000040287 30.001315850  5.256667096 200.000000000  0.141449085   0     0.091173  0.000000086206495    79.000000   -30.001316    30.001316 
    0.038000  0.001530917  0.000040287 30.001387941  5.418723354 200.000000000  0.146867808   0     0.093467  0.000000086209984    79.000000   -30.001388    30.001388 
    0.039000  0.001571204  0.000040287 30.001461955  5.584031476 200.000000000  0.152451840   0     0.095803  0.000000086213474    79.000000   -30.001462    30.001462 
    0.040000  0.001611492  0.000040287 30.001537891  5.752590824 200.000000000  0.158204431   0     0.098180  0.000000086216964    79.000000   -30.001538    30.001538 
    0.041000  0.001651779  0.000040287 30.001615751  5.924398033 200.000000000  0.164128829   0     0.100597  0.000000086220455    79.000000   -30.001616    30.001616 
    0.042000  0.001692066  0.000040287 30.001695533  6.099447289 200.000000000  0.170228276   0     0.103056  0.000000086223946    79.000000   -30.001696    30.001696 
    0.043000  0.001732353  0.000040287 30.001777237  6.277730185 200.000000000  0.176506006   0     0.105555  0.000000086227438    79.000000   -30.001777    30.001777 
    0.044000  0.001772641  0.000040287 30.001860865  6.459235257 200.000000000  0.182965241   0     0.108095  0.000000086230930    79.000000   -30.001861    30.001861 
    0.045000  0.001812928  0.000040287 30.001946416  6.643948982 200.000000000  0.189609190   0     0.110675  0.000000086234423    79.000000   -30.001946    30.001946 
    0.046000  0.001853215  0.000040287 30.002033889  6.831854296 200.000000000  0.196441045   0     0.113295  0.000000086237917    79.000000   -30.002034    30.002034 
    0.047000  0.001893503  0.000040287 30.002123286  7.022932160 200.000000000  0.203463977   0     0.115956  0.000000086241411    79.000000   -30.002123    30.002123 
    0.048000  0.001933790  0.000040287 30.002214605  7.217160188 200.000000000  0.210681137   0     0.118657  0.000000086244905    79.000000   -30.002215    30.002215 
    0.049000  0.001974077  0.000040287 30.002307848  7.414513193 200.000000000  0.218095650   0     0.121397  0.000000086248401    79.000000   -30.002308    30.002308 
    0.050000  0.002014365  0.000040287 30.002403013  7.614963540 200.000000000  0.225710614   0     0.124177  0.000000086251896    79.000000   -30.002403    30.002403 
    0.051000  0.002054652  0.000040287 30.002500101  7.818480364 200.000000000  0.233529094   0     0.126996  0.000000086255393    79.000000   -30.002500    30.002500 
    0.052000  0.002094939  0.000040287 30.002599113  8.025030144 200.000000000  0.241554124   0     0.129853  0.000000086258889    79.000000   -30.002599    30.002599 
    0.053000  0.002135226  0.000040287 30.002700048  8.234576504 200.000000000  0.249788701   0     0.132749  0.000000086262387    79.000000   -30.002700    30.002700 
    0.054000  0.002175514  0.000040287 30.002802905  8.447080048 200.000000000  0.258235781   0     0.135683  0.000000086265885    79.000000   -30.002803    30.002803 
    0.055000  0.002215801  0.000040287 30.002907686  8.662498799 200.000000000  0.266898280   0     0.138654  0.000000086269383    79.000000   -30.002908    30.002908 
    0.056000  0.002256088  0.000040287 30.003014391  8.880787540 200.000000000  0.275779067   0     0.141661  0.000000086272883    79.000000   -30.003014    30.003014 
    0.057000  0.002296376  0.000040287 30.003123018  9.101898550 200.000000000  0.284880966   0     0.144705  0.000000086276382    79.000000   -30.003123    30.003123 
    0.058000  0.002336663  0.000040287 30.003233569  9.325781185 200.000000000  0.294206747   0     0.147785  0.000000086279882    79.000000   -30.003234    30.003234 
    0.059000  0.002376950  0.000040287 30.003346043  9.552382068 200.000000000  0.303759129   0     0.150901  0.000000086283383    79.000000   -30.003346    30.003346 
    0.060000  0.002417237  0.000040287 30.003460440  9.781644916 200.000000000  0.313540774   0     0.154050  0.000000086286885    79.000000   -30.003460    30.003460 
    0.061000  0.002457525  0.000040287 30.003576761 10.013510617 200.000000000  0.323554285   0     0.157234  0.000000086290387    79.000000   -30.003577    30.003577 
    0.062000  0.002497812  0.000040287 30.003695005 10.247917772 200.000000000  0.333802202   0     0.160451  0.000000086293889    79.000000   -30.003695    30.003695 
    0.063000  0.002538099  0.000040287 30.003815173 10.484801889 200.000000000  0.344287004   0     0.163700  0.000000086297392    79.000000   -30.003815    30.003815 
    0.064000  0.002578387  0.000040287 30.003937264 10.724095886 200.000000000  0.355011100   0     0.166981  0.000000086300896    79.000000   -30.003937    30.003937 
    0.065000  0.002618674  0.000040287 30.004061279 10.965730258 200.000000000  0.365976830   0     0.170292  0.000000086304400    79.000000   -30.004061    30.004061 
    0.066000  0.002658961  0.000040287 30.004187217 11.209632949 200.000000000  0.377186463   0     0.173634  0.000000086307905    79.000000   -30.004187    30.004187 
    0.067000  0.002699248  0.000040287 30.004315079 11.455729259 200.000000000  0.388642193   0     0.177006  0.000000086311410    79.000000   -30.004315    30.004315 
    0.068000  0.002739536  0.000040287 30.004444865 11.703941763 200.000000000  0.400346134   0     0.180405  0.000000086314916    79.000000   -30.004445    30.004445 
    0.069000  0.002779823  0.000040287 30.004576574 11.954191913 200.000000000  0.412300326   0     0.183832  0.000000086318422    79.000000   -30.004577    30.004577 
    0.070000  0.002820110  0.000040287 30.004710207 12.206397152 200.000000000  0.424506723   0     0.187285  0.000000086321929    79.000000   -30.004710    30.004710 
    0.071000  0.002860398  0.000040287 30.004845764 12.460473845 200.000000000  0.436967197   0     0.190764  0.000000086325437    79.000000   -30.004846    30.004846 
    0.072000  0.002900685  0.000040287 30.004983245 12.716335511 200.000000000  0.449683533   0     0.194268  0.000000086328945    79.000000   -30.004983    30.004983 
