# DTStamp_FHdata_calc_intgr_error (integration error) 2023-10-14 11:43:18 76322565 
# rtime[1], u[2], u_next[3], pos_x[4], pos_y[5], pos_r[6], deltaS[7], chordlength[8], diff_length[9], sum_deltaS[10], sum_chordlength[11], diff_sum[12], eps[13], rho[14]
 1.999574135259e-02, 3.599237259616e-01, 1.911540823520e-04, 3.227548218520e-03, 6.366667232843e-09, 1.074986124005e-07  	 0.017  0.001607292  0.000094870 -0.239933 -0.240706  0.339863  0.019991939  0.019991939   0.000000000  0.359855575  0.359855577 -0.000000002  0.000000478102   104.540725 
 1.999573884086e-02, 3.799194648024e-01, 1.913177274805e-04, 3.418865946001e-03, 6.372114788585e-09, 1.138707271891e-07  	 0.018  0.001702162  0.000094906 -0.254022 -0.254890  0.359855  0.019991934  0.019991934  -0.000000000  0.379847509  0.379847511 -0.000000002  0.000000478511   104.451257 
 1.999573632635e-02, 3.999152011288e-01, 1.914816008032e-04, 3.610347546804e-03, 6.377569883481e-09, 1.202482970726e-07  	 0.019  0.001797068  0.000094942 -0.268109 -0.269076  0.379847  0.019991929  0.019991930  -0.000000000  0.399839438  0.399839440 -0.000000002  0.000000478921   104.361819 
 1.999573380904e-02, 4.199109349378e-01, 1.916457027499e-04, 3.801993249554e-03, 6.383032643338e-09, 1.266313297159e-07  	 0.020  0.001892009  0.000094978 -0.282193 -0.283264  0.399839  0.019991925  0.019991925  -0.000000000  0.419831363  0.419831365 -0.000000003  0.000000479332   104.272408 
 1.999573128894e-02, 4.399066662267e-01, 1.918100337512e-04, 3.993803283305e-03, 6.388503045250e-09, 1.330198327611e-07  	 0.021  0.001986987  0.000095014 -0.296274 -0.297456  0.419831  0.019991921  0.019991920   0.000000000  0.439823283  0.439823286 -0.000000002  0.000000479743   104.183027 
 1.999572876604e-02, 4.599023949928e-01, 1.919745942390e-04, 4.185777877544e-03, 6.393981065841e-09, 1.394138138270e-07  	 0.022  0.002082001  0.000095050 -0.310352 -0.311650  0.439823  0.019991916  0.019991916   0.000000000  0.459815199  0.459815202 -0.000000002  0.000000480154   104.093674 
 1.999572624034e-02, 4.798981212331e-01, 1.921393846461e-04, 4.377917262190e-03, 6.399466827986e-09, 1.458132806550e-07  	 0.023  0.002177052  0.000095087 -0.324428 -0.325847  0.459815  0.019991911  0.019991911  -0.000000000  0.479807110  0.479807113 -0.000000003  0.000000480567   104.004349 
 1.999572371182e-02, 4.998938449449e-01, 1.923044054062e-04, 4.570221667596e-03, 6.404960160146e-09, 1.522182408151e-07  	 0.024  0.002272138  0.000095123 -0.338501 -0.340046  0.479807  0.019991907  0.019991907  -0.000000000  0.499799017  0.499799020 -0.000000003  0.000000480980   103.915053 
 1.999572118050e-02, 5.198895661254e-01, 1.924696569542e-04, 4.762691324551e-03, 6.410461183765e-09, 1.586287019989e-07  	 0.025  0.002367261  0.000095159 -0.352571 -0.354249  0.499799  0.019991902  0.019991902  -0.000000000  0.519790920  0.519790923 -0.000000003  0.000000481393   103.825785 
 1.999571864635e-02, 5.398852847718e-01, 1.926351397258e-04, 4.955326464276e-03, 6.415969872851e-09, 1.650446718717e-07  	 0.026  0.002462420  0.000095195 -0.366639 -0.368453  0.519790  0.019991898  0.019991898  -0.000000000  0.539782817  0.539782820 -0.000000003  0.000000481807   103.736547 
